percent_mc,mc_se,percent_mc_unw,mc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.896156,0.004101,0.890034,0.003999,5820.0,Italy,ITA,ITA,2020-08-18
0.896156,0.004101,0.890034,0.003999,5820.0,Italy,ITA,ITA,2020-08-18
0.897424,0.003901,0.905345,0.004044,5631.0,Italy,ITA,ITA,2020-08-19
0.908805,0.003843,0.909646,0.003859,5567.0,Italy,ITA,ITA,2020-08-20
0.908089,0.003751,0.908736,0.003763,5895.0,Italy,ITA,ITA,2020-08-21
0.902374,0.003678,0.911297,0.00384,5975.0,Italy,ITA,ITA,2020-08-22
0.906734,0.003728,0.90695,0.003732,6072.0,Italy,ITA,ITA,2020-08-23
0.908792,0.003795,0.909809,0.003814,5699.0,Italy,ITA,ITA,2020-08-24
0.899848,0.003772,0.906691,0.003893,5948.0,Italy,ITA,ITA,2020-08-25
0.916623,0.00361,0.920635,0.003692,5607.0,Italy,ITA,ITA,2020-08-26
0.905506,0.003621,0.918357,0.003868,5720.0,Italy,ITA,ITA,2020-08-27
0.91609,0.003675,0.919042,0.003736,5509.0,Italy,ITA,ITA,2020-08-28
0.91609,0.003675,0.919042,0.003736,5509.0,Italy,ITA,ITA,2020-08-28
0.923345,0.003415,0.928509,0.003526,5693.0,Italy,ITA,ITA,2020-08-29
0.917601,0.003764,0.917101,0.003753,5368.0,Italy,ITA,ITA,2020-08-30
0.931639,0.003549,0.92909,0.003489,5232.0,Italy,ITA,ITA,2020-08-31
0.930019,0.003512,0.933879,0.003606,5006.0,Italy,ITA,ITA,2020-09-01
0.93699,0.003384,0.939854,0.003458,4938.0,Italy,ITA,ITA,2020-09-02
0.922579,0.003878,0.923552,0.0039,4696.0,Italy,ITA,ITA,2020-09-03
0.927811,0.003832,0.931703,0.003932,4334.0,Italy,ITA,ITA,2020-09-04
0.931109,0.003822,0.936186,0.003961,4090.0,Italy,ITA,ITA,2020-09-05
0.931153,0.003884,0.931352,0.003889,4239.0,Italy,ITA,ITA,2020-09-06
0.927828,0.004069,0.929128,0.004103,3979.0,Italy,ITA,ITA,2020-09-07
0.927828,0.004069,0.929128,0.004103,3979.0,Italy,ITA,ITA,2020-09-07
0.92604,0.004157,0.926985,0.004182,3917.0,Italy,ITA,ITA,2020-09-08
0.934373,0.003818,0.93564,0.003852,4133.0,Italy,ITA,ITA,2020-09-09
0.925962,0.004047,0.92836,0.004109,4062.0,Italy,ITA,ITA,2020-09-10
0.93479,0.003788,0.939325,0.003918,3972.0,Italy,ITA,ITA,2020-09-11
0.936208,0.003769,0.937606,0.003808,4119.0,Italy,ITA,ITA,2020-09-12
0.933856,0.003698,0.936636,0.003773,4340.0,Italy,ITA,ITA,2020-09-13
0.918255,0.003975,0.930437,0.004281,4097.0,Italy,ITA,ITA,2020-09-14
0.927502,0.00397,0.931554,0.004077,4047.0,Italy,ITA,ITA,2020-09-15
0.941378,0.003647,0.945128,0.003762,3900.0,Italy,ITA,ITA,2020-09-16
0.922852,0.003985,0.933113,0.004256,3932.0,Italy,ITA,ITA,2020-09-17
0.922852,0.003985,0.933113,0.004256,3932.0,Italy,ITA,ITA,2020-09-17
0.931272,0.003867,0.937357,0.004038,3927.0,Italy,ITA,ITA,2020-09-18
0.939756,0.003662,0.941912,0.003726,4080.0,Italy,ITA,ITA,2020-09-19
0.935614,0.003653,0.939586,0.003764,4254.0,Italy,ITA,ITA,2020-09-20
0.936257,0.003651,0.943885,0.003876,3974.0,Italy,ITA,ITA,2020-09-21
0.94077,0.003625,0.94354,0.003707,4056.0,Italy,ITA,ITA,2020-09-22
0.93844,0.00361,0.945185,0.003812,3977.0,Italy,ITA,ITA,2020-09-23
0.928604,0.003795,0.937793,0.004046,4051.0,Italy,ITA,ITA,2020-09-24
0.934207,0.00386,0.938402,0.003981,3880.0,Italy,ITA,ITA,2020-09-25
0.940075,0.003461,0.946534,0.003651,4227.0,Italy,ITA,ITA,2020-09-26
0.938668,0.003358,0.947583,0.003615,4407.0,Italy,ITA,ITA,2020-09-27
0.938668,0.003358,0.947583,0.003615,4407.0,Italy,ITA,ITA,2020-09-27
0.950769,0.003362,0.951007,0.00337,4123.0,Italy,ITA,ITA,2020-09-28
0.944068,0.003341,0.950224,0.00353,4239.0,Italy,ITA,ITA,2020-09-29
0.950447,0.003122,0.958181,0.003384,4113.0,Italy,ITA,ITA,2020-09-30
0.940465,0.003443,0.949801,0.003731,4024.0,Italy,ITA,ITA,2020-10-01
0.955383,0.003039,0.95883,0.003158,4275.0,Italy,ITA,ITA,2020-10-02
0.951714,0.003076,0.952944,0.003114,4739.0,Italy,ITA,ITA,2020-10-03
0.946664,0.002983,0.953577,0.003186,4976.0,Italy,ITA,ITA,2020-10-04
0.948934,0.002937,0.955131,0.003123,4970.0,Italy,ITA,ITA,2020-10-05
0.960589,0.002729,0.962064,0.002779,4903.0,Italy,ITA,ITA,2020-10-06
0.9537,0.002816,0.958021,0.00295,5074.0,Italy,ITA,ITA,2020-10-07
0.9537,0.002816,0.958021,0.00295,5074.0,Italy,ITA,ITA,2020-10-07
0.955552,0.002714,0.96045,0.00287,5158.0,Italy,ITA,ITA,2020-10-08
0.955184,0.002723,0.961936,0.002944,4939.0,Italy,ITA,ITA,2020-10-09
0.956078,0.002471,0.968241,0.002887,5038.0,Italy,ITA,ITA,2020-10-10
0.969865,0.002225,0.972651,0.002332,5375.0,Italy,ITA,ITA,2020-10-11
0.961952,0.002422,0.970195,0.002724,4932.0,Italy,ITA,ITA,2020-10-12
0.971061,0.00221,0.977763,0.002513,4452.0,Italy,ITA,ITA,2020-10-13
0.971079,0.002339,0.974037,0.002465,4622.0,Italy,ITA,ITA,2020-10-14
0.97052,0.002219,0.976445,0.002475,4670.0,Italy,ITA,ITA,2020-10-15
0.976123,0.002132,0.978228,0.002231,4685.0,Italy,ITA,ITA,2020-10-16
0.974245,0.002108,0.979022,0.00233,4624.0,Italy,ITA,ITA,2020-10-17
0.974245,0.002108,0.979022,0.00233,4624.0,Italy,ITA,ITA,2020-10-17
0.970871,0.002347,0.973404,0.002453,4700.0,Italy,ITA,ITA,2020-10-18
0.971759,0.002183,0.978378,0.002486,4440.0,Italy,ITA,ITA,2020-10-19
0.968876,0.00233,0.975488,0.002616,4406.0,Italy,ITA,ITA,2020-10-20
0.968086,0.002431,0.971779,0.00258,4642.0,Italy,ITA,ITA,2020-10-21
0.965486,0.002256,0.975403,0.002658,4716.0,Italy,ITA,ITA,2020-10-22
0.969002,0.002246,0.977053,0.0026,4445.0,Italy,ITA,ITA,2020-10-23
0.963404,0.002445,0.972851,0.002825,4420.0,Italy,ITA,ITA,2020-10-24
0.964963,0.00264,0.971025,0.002894,4038.0,Italy,ITA,ITA,2020-10-25
0.961742,0.007257,0.969643,0.008113,560.0,Italy,ITA,ITA,2020-10-26
0.966859,0.001943,0.974796,0.002219,6507.0,Italy,ITA,ITA,2020-10-27
0.966859,0.001943,0.974796,0.002219,6507.0,Italy,ITA,ITA,2020-10-27
0.959095,0.002117,0.968764,0.00241,6755.0,Italy,ITA,ITA,2020-10-28
0.96453,0.002548,0.971449,0.00283,4273.0,Italy,ITA,ITA,2020-10-29
0.964816,0.002763,0.966635,0.002835,4226.0,Italy,ITA,ITA,2020-10-30
0.956443,0.002598,0.970763,0.003147,4207.0,Italy,ITA,ITA,2020-10-31
0.969595,0.002326,0.973546,0.002488,4763.0,Italy,ITA,ITA,2020-11-01
0.960896,0.002692,0.968461,0.002985,4217.0,Italy,ITA,ITA,2020-11-02
0.965867,0.002839,0.966328,0.002857,4039.0,Italy,ITA,ITA,2020-11-03
0.946819,0.003044,0.9611,0.003533,4036.0,Italy,ITA,ITA,2020-11-04
0.958217,0.002944,0.96453,0.003185,3947.0,Italy,ITA,ITA,2020-11-05
0.963001,0.002879,0.966882,0.003037,3865.0,Italy,ITA,ITA,2020-11-06
0.963001,0.002879,0.966882,0.003037,3865.0,Italy,ITA,ITA,2020-11-06
0.956479,0.003079,0.961421,0.003262,3914.0,Italy,ITA,ITA,2020-11-07
0.955547,0.002993,0.96201,0.003227,4080.0,Italy,ITA,ITA,2020-11-08
0.953826,0.003323,0.952956,0.003294,4060.0,Italy,ITA,ITA,2020-11-09
0.957571,0.0032,0.955353,0.003123,4166.0,Italy,ITA,ITA,2020-11-10
0.945894,0.003243,0.956,0.003577,4000.0,Italy,ITA,ITA,2020-11-11
0.955926,0.003423,0.957898,0.003498,3444.0,Italy,ITA,ITA,2020-11-12
0.951188,0.003779,0.953737,0.003876,3091.0,Italy,ITA,ITA,2020-11-13
0.944331,0.00358,0.952747,0.003869,3513.0,Italy,ITA,ITA,2020-11-14
0.944325,0.003527,0.952473,0.003801,3640.0,Italy,ITA,ITA,2020-11-15
0.954152,0.003516,0.95478,0.003539,3494.0,Italy,ITA,ITA,2020-11-16
0.954152,0.003516,0.95478,0.003539,3494.0,Italy,ITA,ITA,2020-11-16
0.948152,0.00375,0.949985,0.003815,3379.0,Italy,ITA,ITA,2020-11-17
0.946379,0.003317,0.945416,0.00329,4690.0,Italy,ITA,ITA,2020-11-18
0.938802,0.003552,0.938776,0.003551,4557.0,Italy,ITA,ITA,2020-11-19
0.928487,0.003469,0.936801,0.003674,4921.0,Italy,ITA,ITA,2020-11-20
0.93021,0.003393,0.936508,0.003545,5166.0,Italy,ITA,ITA,2020-11-21
0.93725,0.003166,0.942682,0.003303,5391.0,Italy,ITA,ITA,2020-11-22
0.933324,0.003716,0.935373,0.00377,4379.0,Italy,ITA,ITA,2020-11-23
0.935238,0.003325,0.93842,0.003404,5229.0,Italy,ITA,ITA,2020-11-24
0.935166,0.003255,0.943225,0.003464,5055.0,Italy,ITA,ITA,2020-11-25
0.942132,0.003152,0.949055,0.003347,4868.0,Italy,ITA,ITA,2020-11-26
0.942132,0.003152,0.949055,0.003347,4868.0,Italy,ITA,ITA,2020-11-26
0.936956,0.003249,0.941042,0.003352,5258.0,Italy,ITA,ITA,2020-11-27
0.940396,0.002991,0.94496,0.003105,5814.0,Italy,ITA,ITA,2020-11-28
0.942093,0.003009,0.945788,0.003104,5663.0,Italy,ITA,ITA,2020-11-29
0.949259,0.003031,0.951781,0.003105,4998.0,Italy,ITA,ITA,2020-11-30
0.942292,0.003119,0.950769,0.003361,4814.0,Italy,ITA,ITA,2020-12-01
0.942461,0.003131,0.950679,0.003367,4785.0,Italy,ITA,ITA,2020-12-02
0.946917,0.003178,0.949484,0.003253,4751.0,Italy,ITA,ITA,2020-12-03
0.933439,0.003405,0.939992,0.003574,4866.0,Italy,ITA,ITA,2020-12-04
0.953649,0.002867,0.956938,0.002969,5016.0,Italy,ITA,ITA,2020-12-05
0.945683,0.002845,0.955295,0.00312,5279.0,Italy,ITA,ITA,2020-12-06
0.945683,0.002845,0.955295,0.00312,5279.0,Italy,ITA,ITA,2020-12-06
0.947877,0.003122,0.954241,0.003321,4480.0,Italy,ITA,ITA,2020-12-07
0.950464,0.002859,0.956857,0.003053,5053.0,Italy,ITA,ITA,2020-12-08
0.942493,0.003169,0.951046,0.003419,4637.0,Italy,ITA,ITA,2020-12-09
0.955266,0.00285,0.961005,0.003043,4616.0,Italy,ITA,ITA,2020-12-10
0.94979,0.003173,0.951993,0.003241,4541.0,Italy,ITA,ITA,2020-12-11
0.948686,0.002998,0.955556,0.00321,4725.0,Italy,ITA,ITA,2020-12-12
0.950076,0.002779,0.961039,0.003127,4851.0,Italy,ITA,ITA,2020-12-13
0.954801,0.002263,0.9621,0.002461,7124.0,Italy,ITA,ITA,2020-12-14
0.959735,0.002447,0.964417,0.002596,5733.0,Italy,ITA,ITA,2020-12-15
0.957778,0.002596,0.961177,0.002702,5538.0,Italy,ITA,ITA,2020-12-16
0.957778,0.002596,0.961177,0.002702,5538.0,Italy,ITA,ITA,2020-12-16
0.953957,0.002742,0.959246,0.002906,5202.0,Italy,ITA,ITA,2020-12-17
0.957958,0.002706,0.963324,0.002889,4826.0,Italy,ITA,ITA,2020-12-18
0.966348,0.002586,0.967265,0.002621,4735.0,Italy,ITA,ITA,2020-12-19
0.962275,0.002342,0.969919,0.002613,5319.0,Italy,ITA,ITA,2020-12-20
0.961914,0.002672,0.964524,0.002765,4792.0,Italy,ITA,ITA,2020-12-21
0.95896,0.00256,0.968244,0.002896,4692.0,Italy,ITA,ITA,2020-12-22
0.971787,0.002518,0.970985,0.002484,4446.0,Italy,ITA,ITA,2020-12-23
0.964785,0.002606,0.969133,0.002777,4406.0,Italy,ITA,ITA,2020-12-24
0.964303,0.002717,0.969523,0.002933,4003.0,Italy,ITA,ITA,2020-12-25
0.959971,0.002545,0.964852,0.00271,5235.0,Italy,ITA,ITA,2020-12-26
0.887617,0.014359,0.868468,0.013419,555.0,Japan,JPN,JPN,2020-04-24
0.88138,0.010629,0.889655,0.010969,870.0,Japan,JPN,JPN,2020-04-25
0.894091,0.012703,0.881356,0.012088,649.0,Japan,JPN,JPN,2020-04-26
0.90523,0.013912,0.892929,0.013178,495.0,Japan,JPN,JPN,2020-04-27
0.867445,0.015635,0.855731,0.015089,506.0,Japan,JPN,JPN,2020-04-28
0.928259,0.011308,0.913961,0.010406,616.0,Japan,JPN,JPN,2020-04-29
0.897439,0.013103,0.901544,0.013343,518.0,Japan,JPN,JPN,2020-04-30
0.897439,0.013103,0.901544,0.013343,518.0,Japan,JPN,JPN,2020-04-30
0.907442,0.008886,0.918691,0.009423,947.0,Japan,JPN,JPN,2020-05-01
0.899739,0.005197,0.907946,0.005399,3096.0,Japan,JPN,JPN,2020-05-02
0.884389,0.003231,0.906516,0.003549,8119.0,Japan,JPN,JPN,2020-05-03
0.880126,0.003007,0.900292,0.00326,9929.0,Japan,JPN,JPN,2020-05-04
0.882428,0.002972,0.898471,0.003169,10332.0,Japan,JPN,JPN,2020-05-05
0.882841,0.003175,0.894776,0.003328,9342.0,Japan,JPN,JPN,2020-05-06
0.895747,0.00308,0.909352,0.003278,8693.0,Japan,JPN,JPN,2020-05-07
0.905047,0.002883,0.914923,0.003029,9368.0,Japan,JPN,JPN,2020-05-08
0.910105,0.002737,0.92022,0.002889,9802.0,Japan,JPN,JPN,2020-05-09
0.900038,0.002911,0.915399,0.003138,9137.0,Japan,JPN,JPN,2020-05-10
0.900038,0.002911,0.915399,0.003138,9137.0,Japan,JPN,JPN,2020-05-10
0.906931,0.003136,0.913585,0.003242,8031.0,Japan,JPN,JPN,2020-05-11
0.89069,0.003257,0.910069,0.003552,7717.0,Japan,JPN,JPN,2020-05-12
0.914188,0.003286,0.922669,0.003446,6608.0,Japan,JPN,JPN,2020-05-13
0.909396,0.003365,0.916078,0.003483,6792.0,Japan,JPN,JPN,2020-05-14
0.917989,0.002814,0.92602,0.00295,8651.0,Japan,JPN,JPN,2020-05-15
0.915282,0.00271,0.926485,0.002891,9277.0,Japan,JPN,JPN,2020-05-16
0.92181,0.002717,0.928731,0.002835,8966.0,Japan,JPN,JPN,2020-05-17
0.92022,0.002796,0.928345,0.002937,8513.0,Japan,JPN,JPN,2020-05-18
0.914545,0.002846,0.92838,0.003086,8210.0,Japan,JPN,JPN,2020-05-19
0.919368,0.002884,0.923988,0.002963,8446.0,Japan,JPN,JPN,2020-05-20
0.919368,0.002884,0.923988,0.002963,8446.0,Japan,JPN,JPN,2020-05-20
0.912469,0.002882,0.919829,0.002999,8881.0,Japan,JPN,JPN,2020-05-21
0.916321,0.002685,0.927902,0.002875,9279.0,Japan,JPN,JPN,2020-05-22
0.914339,0.00261,0.92914,0.002847,9667.0,Japan,JPN,JPN,2020-05-23
0.92744,0.002631,0.931236,0.002698,9249.0,Japan,JPN,JPN,2020-05-24
0.92144,0.002693,0.92898,0.002821,9096.0,Japan,JPN,JPN,2020-05-25
0.929301,0.002616,0.932435,0.002672,9206.0,Japan,JPN,JPN,2020-05-26
0.918814,0.002737,0.925995,0.002856,9148.0,Japan,JPN,JPN,2020-05-27
0.919051,0.002708,0.929329,0.002882,8957.0,Japan,JPN,JPN,2020-05-28
0.915701,0.002732,0.9245,0.002873,9351.0,Japan,JPN,JPN,2020-05-29
0.92964,0.002315,0.939008,0.002474,10690.0,Japan,JPN,JPN,2020-05-30
0.92964,0.002315,0.939008,0.002474,10690.0,Japan,JPN,JPN,2020-05-30
0.920248,0.002587,0.929825,0.002744,9747.0,Japan,JPN,JPN,2020-05-31
0.924482,0.003016,0.931472,0.003154,7019.0,Japan,JPN,JPN,2020-06-01
0.924018,0.002697,0.93004,0.002801,8948.0,Japan,JPN,JPN,2020-06-02
0.934931,0.002594,0.937933,0.002652,8652.0,Japan,JPN,JPN,2020-06-03
0.920024,0.002843,0.930822,0.00304,7965.0,Japan,JPN,JPN,2020-06-04
0.925537,0.002808,0.930202,0.002893,8238.0,Japan,JPN,JPN,2020-06-05
0.926782,0.002444,0.938852,0.002657,9616.0,Japan,JPN,JPN,2020-06-06
0.924281,0.002661,0.934209,0.00284,8679.0,Japan,JPN,JPN,2020-06-07
0.927262,0.002815,0.934175,0.002948,7763.0,Japan,JPN,JPN,2020-06-08
0.922736,0.003018,0.92598,0.003078,7525.0,Japan,JPN,JPN,2020-06-09
0.922736,0.003018,0.92598,0.003078,7525.0,Japan,JPN,JPN,2020-06-09
0.920356,0.003054,0.93087,0.00326,6900.0,Japan,JPN,JPN,2020-06-10
0.924695,0.00289,0.931536,0.003019,7639.0,Japan,JPN,JPN,2020-06-11
0.923383,0.002491,0.9274,0.002553,10854.0,Japan,JPN,JPN,2020-06-12
0.92665,0.002299,0.934048,0.002415,11660.0,Japan,JPN,JPN,2020-06-13
0.924159,0.002497,0.933207,0.002647,10001.0,Japan,JPN,JPN,2020-06-14
0.922637,0.003182,0.926233,0.003252,6751.0,Japan,JPN,JPN,2020-06-15
0.932322,0.003476,0.930506,0.003434,5353.0,Japan,JPN,JPN,2020-06-16
0.920437,0.003046,0.930687,0.003245,6954.0,Japan,JPN,JPN,2020-06-17
0.924588,0.002933,0.932432,0.003085,7326.0,Japan,JPN,JPN,2020-06-18
0.918628,0.002886,0.930334,0.0031,7780.0,Japan,JPN,JPN,2020-06-19
0.918628,0.002886,0.930334,0.0031,7780.0,Japan,JPN,JPN,2020-06-19
0.919031,0.002741,0.931681,0.002963,8475.0,Japan,JPN,JPN,2020-06-20
0.926045,0.00281,0.929501,0.002873,8298.0,Japan,JPN,JPN,2020-06-21
0.921682,0.002953,0.931236,0.003135,7344.0,Japan,JPN,JPN,2020-06-22
0.919348,0.00298,0.929024,0.00316,7425.0,Japan,JPN,JPN,2020-06-23
0.91885,0.002949,0.929318,0.003142,7555.0,Japan,JPN,JPN,2020-06-24
0.918991,0.003046,0.928482,0.003225,7159.0,Japan,JPN,JPN,2020-06-25
0.928071,0.003004,0.928649,0.003015,7344.0,Japan,JPN,JPN,2020-06-26
0.930147,0.002637,0.938167,0.00279,8345.0,Japan,JPN,JPN,2020-06-27
0.929839,0.002732,0.936112,0.002853,8014.0,Japan,JPN,JPN,2020-06-28
0.930745,0.002852,0.935406,0.002945,7431.0,Japan,JPN,JPN,2020-06-29
0.930745,0.002852,0.935406,0.002945,7431.0,Japan,JPN,JPN,2020-06-29
0.93846,0.002755,0.94027,0.002794,7400.0,Japan,JPN,JPN,2020-06-30
0.928625,0.002735,0.939069,0.002944,7648.0,Japan,JPN,JPN,2020-07-01
0.938011,0.002709,0.941982,0.002795,7446.0,Japan,JPN,JPN,2020-07-02
0.937464,0.002633,0.942532,0.002739,7813.0,Japan,JPN,JPN,2020-07-03
0.939469,0.002411,0.946091,0.002546,8774.0,Japan,JPN,JPN,2020-07-04
0.931985,0.002529,0.942888,0.002744,8422.0,Japan,JPN,JPN,2020-07-05
0.940645,0.00249,0.944517,0.00257,8453.0,Japan,JPN,JPN,2020-07-06
0.932271,0.002583,0.939906,0.00273,8470.0,Japan,JPN,JPN,2020-07-07
0.940872,0.002532,0.945256,0.002625,8074.0,Japan,JPN,JPN,2020-07-08
0.932807,0.002681,0.940527,0.002838,7785.0,Japan,JPN,JPN,2020-07-09
0.932807,0.002681,0.940527,0.002838,7785.0,Japan,JPN,JPN,2020-07-09
0.941891,0.002406,0.945461,0.002478,8911.0,Japan,JPN,JPN,2020-07-10
0.942986,0.002394,0.943267,0.002399,9342.0,Japan,JPN,JPN,2020-07-11
0.948509,0.002343,0.947138,0.002315,9118.0,Japan,JPN,JPN,2020-07-12
0.940053,0.002475,0.946209,0.002604,8310.0,Japan,JPN,JPN,2020-07-13
0.93794,0.002476,0.943581,0.002589,8685.0,Japan,JPN,JPN,2020-07-14
0.940581,0.002403,0.945706,0.002507,8896.0,Japan,JPN,JPN,2020-07-15
0.934334,0.002461,0.943523,0.002641,8800.0,Japan,JPN,JPN,2020-07-16
0.945201,0.002245,0.952008,0.002391,9064.0,Japan,JPN,JPN,2020-07-17
0.941255,0.002301,0.945408,0.002382,9745.0,Japan,JPN,JPN,2020-07-18
0.951761,0.002294,0.949123,0.002237,9179.0,Japan,JPN,JPN,2020-07-19
0.951761,0.002294,0.949123,0.002237,9179.0,Japan,JPN,JPN,2020-07-19
0.939459,0.0024,0.947711,0.002571,8606.0,Japan,JPN,JPN,2020-07-20
0.940802,0.002405,0.947301,0.00254,8634.0,Japan,JPN,JPN,2020-07-21
0.946729,0.002148,0.951402,0.002243,10021.0,Japan,JPN,JPN,2020-07-22
0.943058,0.002078,0.952232,0.002258,10530.0,Japan,JPN,JPN,2020-07-23
0.943085,0.00214,0.952618,0.002334,9856.0,Japan,JPN,JPN,2020-07-24
0.940536,0.002139,0.951258,0.002349,10135.0,Japan,JPN,JPN,2020-07-25
0.9457,0.002178,0.950443,0.002274,9928.0,Japan,JPN,JPN,2020-07-26
0.941664,0.002311,0.950385,0.002495,8828.0,Japan,JPN,JPN,2020-07-27
0.943335,0.002271,0.952015,0.002457,8857.0,Japan,JPN,JPN,2020-07-28
0.945071,0.002321,0.948229,0.002386,9117.0,Japan,JPN,JPN,2020-07-29
0.945071,0.002321,0.948229,0.002386,9117.0,Japan,JPN,JPN,2020-07-29
0.941923,0.002344,0.950918,0.002538,8496.0,Japan,JPN,JPN,2020-07-30
0.952372,0.002092,0.957672,0.002213,9261.0,Japan,JPN,JPN,2020-07-31
0.945511,0.002129,0.954493,0.002319,9581.0,Japan,JPN,JPN,2020-08-01
0.951272,0.00216,0.954414,0.00223,9323.0,Japan,JPN,JPN,2020-08-02
0.949167,0.002255,0.955753,0.002409,8317.0,Japan,JPN,JPN,2020-08-03
0.94869,0.002347,0.952503,0.002435,8211.0,Japan,JPN,JPN,2020-08-04
0.948857,0.002361,0.952404,0.002443,8131.0,Japan,JPN,JPN,2020-08-05
0.95374,0.002281,0.957398,0.002372,7840.0,Japan,JPN,JPN,2020-08-06
0.945708,0.002324,0.95281,0.002483,8328.0,Japan,JPN,JPN,2020-08-07
0.954948,0.002199,0.957609,0.002264,8398.0,Japan,JPN,JPN,2020-08-08
0.954948,0.002199,0.957609,0.002264,8398.0,Japan,JPN,JPN,2020-08-08
0.955698,0.002218,0.955363,0.00221,8670.0,Japan,JPN,JPN,2020-08-09
0.947506,0.002249,0.95383,0.00239,8707.0,Japan,JPN,JPN,2020-08-10
0.951793,0.002345,0.952491,0.002361,8230.0,Japan,JPN,JPN,2020-08-11
0.949589,0.002447,0.952025,0.002505,7629.0,Japan,JPN,JPN,2020-08-12
0.952487,0.002413,0.952707,0.002418,7739.0,Japan,JPN,JPN,2020-08-13
0.948623,0.002312,0.955187,0.002467,8011.0,Japan,JPN,JPN,2020-08-14
0.951502,0.002183,0.956899,0.002309,8654.0,Japan,JPN,JPN,2020-08-15
0.945988,0.002362,0.951275,0.002479,8312.0,Japan,JPN,JPN,2020-08-16
0.951069,0.002336,0.956745,0.002477,7583.0,Japan,JPN,JPN,2020-08-17
0.950333,0.002458,0.952003,0.002498,7563.0,Japan,JPN,JPN,2020-08-18
0.950333,0.002458,0.952003,0.002498,7563.0,Japan,JPN,JPN,2020-08-18
0.946254,0.002606,0.94854,0.00266,7190.0,Japan,JPN,JPN,2020-08-19
0.95627,0.00245,0.957204,0.002476,6823.0,Japan,JPN,JPN,2020-08-20
0.954419,0.002344,0.955732,0.002377,7703.0,Japan,JPN,JPN,2020-08-21
0.950932,0.00229,0.954191,0.002366,8339.0,Japan,JPN,JPN,2020-08-22
0.952626,0.002255,0.958275,0.002396,7861.0,Japan,JPN,JPN,2020-08-23
0.953886,0.0024,0.955337,0.002436,7411.0,Japan,JPN,JPN,2020-08-24
0.949081,0.002401,0.955319,0.002554,7408.0,Japan,JPN,JPN,2020-08-25
0.945236,0.002469,0.951649,0.002619,7549.0,Japan,JPN,JPN,2020-08-26
0.956083,0.002348,0.959681,0.002446,7019.0,Japan,JPN,JPN,2020-08-27
0.948396,0.002484,0.955321,0.00266,6916.0,Japan,JPN,JPN,2020-08-28
0.948396,0.002484,0.955321,0.00266,6916.0,Japan,JPN,JPN,2020-08-28
0.948962,0.002334,0.955993,0.002504,7726.0,Japan,JPN,JPN,2020-08-29
0.954037,0.002347,0.95891,0.002476,7155.0,Japan,JPN,JPN,2020-08-30
0.956602,0.002526,0.954472,0.002469,6809.0,Japan,JPN,JPN,2020-08-31
0.949287,0.002501,0.9545,0.002633,6945.0,Japan,JPN,JPN,2020-09-01
0.956654,0.002506,0.955519,0.002476,6767.0,Japan,JPN,JPN,2020-09-02
0.952242,0.002542,0.95739,0.002684,6313.0,Japan,JPN,JPN,2020-09-03
0.944538,0.002543,0.953414,0.002762,6869.0,Japan,JPN,JPN,2020-09-04
0.952676,0.002376,0.95732,0.002496,7240.0,Japan,JPN,JPN,2020-09-05
0.953904,0.002365,0.959596,0.002519,6930.0,Japan,JPN,JPN,2020-09-06
0.94956,0.002496,0.958747,0.002746,6351.0,Japan,JPN,JPN,2020-09-07
0.94956,0.002496,0.958747,0.002746,6351.0,Japan,JPN,JPN,2020-09-07
0.954835,0.002633,0.955074,0.00264,6188.0,Japan,JPN,JPN,2020-09-08
0.954136,0.002703,0.952182,0.00265,6232.0,Japan,JPN,JPN,2020-09-09
0.953707,0.002662,0.955507,0.002713,6001.0,Japan,JPN,JPN,2020-09-10
0.951353,0.002649,0.955721,0.002771,6030.0,Japan,JPN,JPN,2020-09-11
0.944988,0.0025,0.956627,0.002798,6640.0,Japan,JPN,JPN,2020-09-12
0.957291,0.002497,0.958398,0.002529,6394.0,Japan,JPN,JPN,2020-09-13
0.949179,0.002697,0.956484,0.002904,5722.0,Japan,JPN,JPN,2020-09-14
0.950098,0.002775,0.953744,0.002877,5729.0,Japan,JPN,JPN,2020-09-15
0.957729,0.002697,0.956491,0.00266,5723.0,Japan,JPN,JPN,2020-09-16
0.95624,0.002772,0.956643,0.002785,5397.0,Japan,JPN,JPN,2020-09-17
0.95624,0.002772,0.956643,0.002785,5397.0,Japan,JPN,JPN,2020-09-17
0.958691,0.00268,0.956862,0.002625,5749.0,Japan,JPN,JPN,2020-09-18
0.948914,0.002647,0.954341,0.002792,6220.0,Japan,JPN,JPN,2020-09-19
0.960789,0.002395,0.963318,0.002473,6161.0,Japan,JPN,JPN,2020-09-20
0.956716,0.002445,0.959685,0.002529,6474.0,Japan,JPN,JPN,2020-09-21
0.957028,0.002527,0.958049,0.002557,6293.0,Japan,JPN,JPN,2020-09-22
0.952912,0.0027,0.955728,0.00278,5805.0,Japan,JPN,JPN,2020-09-23
0.958723,0.002597,0.961067,0.002671,5548.0,Japan,JPN,JPN,2020-09-24
0.954371,0.00256,0.96047,0.002742,5793.0,Japan,JPN,JPN,2020-09-25
0.954439,0.002473,0.958896,0.002597,6447.0,Japan,JPN,JPN,2020-09-26
0.958296,0.002599,0.959057,0.002622,5813.0,Japan,JPN,JPN,2020-09-27
0.958296,0.002599,0.959057,0.002622,5813.0,Japan,JPN,JPN,2020-09-27
